时间,通道 A
(us),(mV)

450.22116035,-0.01956947
450.22636035,0.00000000
450.23156035,0.00000000
450.23676035,-0.06849315
450.24196035,-0.08806262
450.24716035,-0.00978474
450.25236035,0.00978474
450.25756035,-0.02935421
450.26276035,-0.04892368
450.26796035,-0.03913894
450.27316035,0.00000000
450.27836035,-0.08806262
450.28356035,-0.03913894
450.28876035,0.05870841
450.29396035,0.11741682
450.29916035,-0.08806262
450.30436034,0.00978474
450.30956034,-0.03913894
450.31476034,0.00000000
450.31996034,-0.03913894
450.32516034,-0.08806262
450.33036034,-0.02935421
450.33556034,-0.09784736
450.34076034,-0.01956947
450.34596034,-0.09784736
450.35116034,0.00978474
450.35636034,-0.07827789
450.36156034,0.05870841
450.36676034,-0.04892368
450.37196034,-0.07827789
450.37716034,-0.07827789
450.38236034,-0.04892368
450.38756034,-0.02935421
450.39276034,-0.03913894
450.39796034,-0.08806262
450.40316034,0.00978474
450.40836034,-0.10763209
450.41356034,0.02935421
450.41876033,-0.10763209
450.42396033,-0.02935421
450.42916033,-0.01956947
450.43436033,0.01956947
450.43956033,-0.00978474
450.44476033,-0.12720156
450.44996033,-0.02935421
450.45516033,-0.08806262
450.46036033,-0.04892368
450.46556033,0.04892368
450.47076033,-0.00978474
450.47596033,-0.01956947
450.48116033,-0.01956947
450.48636033,0.01956947
450.49156033,0.01956947
450.49676033,-0.03913894
450.50196033,-0.03913894
450.50716033,-0.14677103
450.51236033,0.01956947
450.51756033,-0.13698630
450.52276033,-0.10763209
450.52796033,0.00978474
450.53316032,-0.01956947
450.53836032,-0.05870841
450.54356032,-0.04892368
450.54876032,-0.06849315
450.55396032,-0.06849315
450.55916032,-0.08806262
450.56436032,-0.02935421
450.56956032,-0.03913894
450.57476032,-0.05870841
450.57996032,0.06849315
450.58516032,-0.01956947
450.59036032,0.01956947
450.59556032,0.03913894
450.60076032,0.00978474
450.60596032,0.03913894
450.61116032,-0.06849315
450.61636032,-0.09784736
450.62156032,-0.04892368
450.62676032,-0.01956947
450.63196032,0.00978474
450.63716032,-0.12720156
450.64236032,-0.03913894
450.64756031,-0.06849315
450.65276031,0.00000000
450.65796031,-0.01956947
450.66316031,-0.03913894
450.66836031,-0.03913894
450.67356031,-0.06849315
450.67876031,-0.04892368
450.68396031,-0.06849315
450.68916031,-0.08806262
450.69436031,-0.04892368
450.69956031,0.09784736
450.70476031,-0.04892368
450.70996031,0.00000000
450.71516031,-0.02935421
450.72036031,-0.02935421
450.72556031,-0.01956947
450.73076031,0.04892368
450.73596031,-0.07827789
450.74116031,0.00000000
450.74636031,-0.13698630
450.75156031,-0.01956947
450.75676030,-0.15655577
450.76196030,0.02935421
450.76716030,0.05870841
450.77236030,-0.03913894
450.77756030,0.02935421
450.78276030,0.01956947
450.78796030,-0.08806262
450.79316030,-0.06849315
450.79836030,-0.02935421
450.80356030,-0.00978474
450.80876030,0.00978474
450.81396030,-0.02935421
450.81916030,-0.00978474
450.82436030,-0.04892368
450.82956030,0.03913894
450.83476030,-0.04892368
450.83996030,0.00978474
450.84516030,0.01956947
450.85036030,-0.12720156
450.85556030,-0.08806262
450.86076030,0.02935421
450.86596030,-0.09784736
450.87116029,0.03913894
450.87636029,-0.12720156
450.88156029,-0.09784736
450.88676029,-0.03913894
450.89196029,-0.03913894
450.89716029,0.00978474
450.90236029,0.06849315
450.90756029,-0.09784736
450.91276029,0.06849315
450.91796029,-0.01956947
450.92316029,-0.14677103
450.92836029,-0.02935421
450.93356029,0.00978474
450.93876029,-0.08806262
450.94396029,-0.05870841
450.94916029,0.01956947
450.95436029,-0.05870841
450.95956029,-0.14677103
450.96476029,-0.05870841
450.96996029,0.03913894
450.97516029,-0.04892368
450.98036029,-0.07827789
450.98556028,-0.06849315
450.99076028,0.00000000
450.99596028,-0.03913894
451.00116028,0.03913894
451.00636028,-0.00978474
451.01156028,-0.02935421
451.01676028,-0.09784736
451.02196028,0.00978474
451.02716028,-0.11741682
451.03236028,-0.00978474
451.03756028,-0.05870841
451.04276028,-0.02935421
451.04796028,0.06849315
451.05316028,-0.03913894
451.05836028,-0.05870841
451.06356028,0.00000000
451.06876028,0.04892368
451.07396028,0.04892368
451.07916028,-0.18590997
451.08436028,-0.02935421
451.08956028,0.00978474
451.09476028,-0.05870841
451.09996027,-0.03913894
451.10516027,-0.12720156
451.11036027,0.02935421
451.11556027,-0.04892368
451.12076027,-0.00978474
451.12596027,-0.07827789
451.13116027,-0.07827789
451.13636027,-0.09784736
451.14156027,-0.04892368
451.14676027,-0.05870841
451.15196027,-0.02935421
451.15716027,-0.04892368
451.16236027,0.00978474
451.16756027,-0.03913894
451.17276027,0.11741682
451.17796027,-0.05870841
451.18316027,-0.04892368
451.18836027,-0.09784736
451.19356027,-0.06849315
451.19876027,0.01956947
451.20396027,0.04892368
451.20916027,-0.00978474
451.21436026,-0.04892368
451.21956026,-0.00978474
451.22476026,-0.05870841
451.22996026,-0.05870841
451.23516026,-0.03913894
451.24036026,-0.05870841
451.24556026,0.00000000
451.25076026,-0.02935421
451.25596026,-0.05870841
451.26116026,0.04892368
451.26636026,-0.16634050
451.27156026,-0.03913894
451.27676026,-0.07827789
451.28196026,-0.03913894
451.28716026,-0.02935421
451.29236026,0.00000000
451.29756026,0.00000000
451.30276026,-0.08806262
451.30796026,-0.10763209
451.31316026,-0.03913894
451.31836026,-0.01956947
451.32356026,0.03913894
451.32876025,-0.03913894
451.33396025,0.00978474
451.33916025,0.04892368
451.34436025,-0.04892368
451.34956025,-0.01956947
451.35476025,0.08806262
451.35996025,-0.03913894
451.36516025,0.05870841
451.37036025,-0.00978474
451.37556025,-0.00978474
451.38076025,-0.02935421
451.38596025,0.01956947
451.39116025,-0.01956947
451.39636025,-0.06849315
451.40156025,0.02935421
451.40676025,-0.08806262
451.41196025,-0.04892368
451.41716025,-0.04892368
451.42236025,0.08806262
451.42756025,-0.08806262
451.43276025,-0.08806262
451.43796024,0.01956947
451.44316024,-0.06849315
451.44836024,-0.12720156
451.45356024,0.02935421
451.45876024,-0.02935421
451.46396024,0.04892368
451.46916024,-0.06849315
451.47436024,-0.03913894
451.47956024,0.00978474
451.48476024,-0.02935421
451.48996024,-0.03913894
451.49516024,-0.07827789
451.50036024,-0.03913894
451.50556024,-0.05870841
451.51076024,-0.06849315
451.51596024,-0.05870841
451.52116024,0.03913894
451.52636024,-0.02935421
451.53156024,0.00000000
451.53676024,-0.08806262
451.54196024,-0.06849315
451.54716024,0.06849315
451.55236023,-0.06849315
451.55756023,-0.13698630
451.56276023,-0.01956947
451.56796023,-0.02935421
451.57316023,0.00000000
451.57836023,-0.00978474
451.58356023,0.04892368
451.58876023,-0.10763209
451.59396023,-0.02935421
451.59916023,0.00978474
451.60436023,0.00000000
451.60956023,-0.08806262
451.61476023,-0.09784736
451.61996023,0.02935421
451.62516023,0.00000000
451.63036023,0.10763209
451.63556023,-0.09784736
451.64076023,-0.07827789
451.64596023,-0.18590997
451.65116023,-0.00978474
451.65636023,-0.05870841
451.66156023,-0.05870841
451.66676022,-0.03913894
451.67196022,-0.10763209
451.67716022,-0.02935421
451.68236022,-0.02935421
451.68756022,-0.06849315
451.69276022,-0.03913894
451.69796022,-0.10763209
451.70316022,-0.00978474
451.70836022,0.01956947
451.71356022,0.00000000
451.71876022,-0.11741682
451.72396022,-0.06849315
451.72916022,0.05870841
451.73436022,-0.03913894
451.73956022,-0.10763209
451.74476022,-0.00978474
451.74996022,-0.14677103
451.75516022,-0.07827789
451.76036022,0.02935421
451.76556022,-0.15655577
451.77076022,-0.04892368
451.77596022,-0.07827789
451.78116021,-0.03913894
451.78636021,-0.04892368
451.79156021,-0.04892368
451.79676021,-0.07827789
451.80196021,0.00000000
451.80716021,-0.03913894
451.81236021,-0.01956947
451.81756021,-0.05870841
451.82276021,-0.04892368
451.82796021,0.00000000
451.83316021,-0.02935421
451.83836021,-0.02935421
451.84356021,-0.05870841
451.84876021,-0.03913894
451.85396021,-0.02935421
451.85916021,-0.07827789
451.86436021,-0.03913894
451.86956021,-0.04892368
451.87476021,-0.11741682
451.87996021,-0.07827789
451.88516021,-0.04892368
451.89036021,0.04892368
451.89556020,-0.03913894
451.90076020,-0.12720156
451.90596020,-0.03913894
451.91116020,0.02935421
451.91636020,0.00000000
451.92156020,-0.06849315
451.92676020,-0.09784736
451.93196020,-0.07827789
451.93716020,-0.04892368
451.94236020,0.00000000
451.94756020,-0.06849315
451.95276020,-0.11741682
451.95796020,-0.04892368
451.96316020,-0.00978474
451.96836020,-0.00978474
451.97356020,-0.02935421
451.97876020,-0.01956947
451.98396020,0.10763209
451.98916020,-0.07827789
451.99436020,-0.00978474
451.99956020,-0.10763209
452.00476020,-0.09784736
452.00996019,-0.02935421
452.01516019,-0.04892368
452.02036019,0.01956947
452.02556019,-0.03913894
452.03076019,-0.00978474
452.03596019,-0.07827789
452.04116019,0.03913894
452.04636019,-0.02935421
452.05156019,-0.09784736
452.05676019,-0.13698630
452.06196019,-0.01956947
452.06716019,0.01956947
452.07236019,-0.03913894
452.07756019,-0.09784736
452.08276019,-0.13698630
452.08796019,0.00978474
452.09316019,0.04892368
452.09836019,-0.11741682
452.10356019,-0.03913894
452.10876019,0.00000000
452.11396019,-0.04892368
452.11916018,0.00000000
452.12436018,-0.06849315
452.12956018,-0.08806262
452.13476018,-0.09784736
452.13996018,0.00000000
452.14516018,0.00000000
452.15036018,-0.01956947
452.15556018,-0.10763209
452.16076018,-0.01956947
452.16596018,-0.00978474
452.17116018,0.01956947
452.17636018,-0.11741682
452.18156018,-0.08806262
452.18676018,-0.02935421
452.19196018,0.00978474
452.19716018,-0.16634050
452.20236018,0.06849315
452.20756018,-0.02935421
452.21276018,0.02935421
452.21796018,-0.01956947
452.22316018,0.04892368
452.22836018,-0.04892368
452.23356017,-0.01956947
452.23876017,0.04892368
452.24396017,0.00000000
452.24916017,-0.01956947
452.25436017,-0.01956947
452.25956017,-0.06849315
452.26476017,-0.07827789
452.26996017,0.03913894
452.27516017,-0.00978474
452.28036017,-0.01956947
452.28556017,-0.10763209
452.29076017,-0.06849315
452.29596017,-0.11741682
452.30116017,-0.01956947
452.30636017,0.00000000
452.31156017,-0.01956947
452.31676017,-0.09784736
452.32196017,0.00000000
452.32716017,-0.05870841
452.33236017,0.06849315
452.33756017,-0.00978474
452.34276017,-0.01956947
452.34796016,-0.01956947
452.35316016,0.02935421
452.35836016,0.05870841
452.36356016,-0.13698630
452.36876016,0.00978474
452.37396016,-0.02935421
452.37916016,-0.06849315
452.38436016,-0.04892368
452.38956016,-0.01956947
452.39476016,-0.10763209
452.39996016,-0.02935421
452.40516016,-0.07827789
452.41036016,0.01956947
452.41556016,-0.00978474
452.42076016,-0.16634050
452.42596016,0.00000000
452.43116016,-0.05870841
452.43636016,-0.09784736
452.44156016,-0.05870841
452.44676016,-0.06849315
452.45196016,0.01956947
452.45716016,0.00978474
452.46236015,-0.05870841
452.46756015,-0.09784736
452.47276015,-0.07827789
452.47796015,0.00000000
452.48316015,-0.06849315
452.48836015,-0.02935421
452.49356015,-0.08806262
452.49876015,0.00000000
452.50396015,-0.03913894
452.50916015,0.00000000
452.51436015,0.00978474
452.51956015,-0.12720156
452.52476015,-0.07827789
452.52996015,-0.03913894
452.53516015,-0.07827789
452.54036015,-0.02935421
452.54556015,-0.05870841
452.55076015,-0.01956947
452.55596015,-0.00978474
452.56116015,-0.00978474
452.56636015,-0.01956947
452.57156015,-0.04892368
452.57676014,-0.05870841
452.58196014,-0.03913894
452.58716014,-0.00978474
452.59236014,-0.09784736
452.59756014,-0.10763209
452.60276014,0.01956947
452.60796014,-0.10763209
452.61316014,-0.01956947
452.61836014,-0.02935421
452.62356014,0.02935421
452.62876014,-0.10763209
452.63396014,0.00000000
452.63916014,-0.06849315
452.64436014,-0.02935421
452.64956014,-0.04892368
452.65476014,-0.02935421
452.65996014,0.01956947
452.66516014,-0.06849315
452.67036014,0.00978474
452.67556014,-0.00978474
452.68076014,-0.06849315
452.68596014,0.00978474
452.69116013,0.00978474
452.69636013,-0.12720156
452.70156013,-0.08806262
452.70676013,-0.09784736
452.71196013,0.02935421
452.71716013,0.00000000
452.72236013,-0.04892368
452.72756013,0.02935421
452.73276013,0.09784736
452.73796013,-0.07827789
452.74316013,0.02935421
452.74836013,-0.06849315
452.75356013,-0.03913894
452.75876013,-0.09784736
452.76396013,-0.03913894
452.76916013,0.00978474
452.77436013,0.00978474
452.77956013,-0.01956947
452.78476013,-0.08806262
452.78996013,0.00000000
452.79516013,-0.04892368
452.80036012,0.04892368
452.80556012,-0.11741682
452.81076012,-0.08806262
452.81596012,-0.03913894
452.82116012,0.01956947
452.82636012,-0.04892368
452.83156012,-0.02935421
452.83676012,-0.03913894
452.84196012,-0.18590997
452.84716012,-0.08806262
452.85236012,-0.07827789
452.85756012,0.01956947
452.86276012,-0.03913894
452.86796012,-0.03913894
452.87316012,0.00000000
452.87836012,0.00000000
452.88356012,0.00000000
452.88876012,-0.12720156
452.89396012,-0.01956947
452.89916012,-0.01956947
452.90436012,-0.01956947
452.90956012,-0.02935421
452.91476011,-0.04892368
452.91996011,-0.03913894
452.92516011,-0.10763209
452.93036011,-0.04892368
452.93556011,-0.08806262
452.94076011,0.01956947
452.94596011,-0.14677103
452.95116011,0.13698630
452.95636011,-0.08806262
452.96156011,-0.08806262
452.96676011,-0.05870841
452.97196011,-0.09784736
452.97716011,-0.09784736
452.98236011,-0.05870841
452.98756011,-0.03913894
452.99276011,0.00000000
452.99796011,-0.08806262
453.00316011,0.07827789
453.00836011,-0.04892368
453.01356011,-0.02935421
453.01876011,0.04892368
453.02396011,-0.00978474
453.02916010,-0.01956947
453.03436010,-0.01956947
453.03956010,-0.04892368
453.04476010,-0.09784736
453.04996010,-0.06849315
453.05516010,-0.12720156
453.06036010,-0.12720156
453.06556010,-0.13698630
453.07076010,0.00978474
453.07596010,-0.07827789
453.08116010,-0.03913894
453.08636010,-0.05870841
453.09156010,0.00978474
453.09676010,0.03913894
453.10196010,-0.06849315
453.10716010,0.02935421
453.11236010,0.01956947
453.11756010,-0.09784736
453.12276010,-0.01956947
453.12796010,0.00978474
453.13316010,-0.03913894
453.13836010,0.00978474
453.14356009,-0.04892368
453.14876009,-0.05870841
453.15396009,0.00978474
453.15916009,-0.01956947
453.16436009,-0.15655577
453.16956009,-0.06849315
453.17476009,-0.12720156
453.17996009,0.01956947
453.18516009,-0.08806262
453.19036009,-0.06849315
453.19556009,0.02935421
453.20076009,0.04892368
453.20596009,-0.00978474
453.21116009,-0.04892368
453.21636009,0.02935421
453.22156009,-0.02935421
453.22676009,-0.03913894
453.23196009,-0.06849315
453.23716009,0.00000000
453.24236009,-0.06849315
453.24756009,-0.06849315
453.25276009,-0.02935421
453.25796008,-0.11741682
453.26316008,-0.09784736
453.26836008,-0.07827789
453.27356008,0.05870841
453.27876008,-0.06849315
453.28396008,-0.05870841
453.28916008,0.00978474
453.29436008,-0.04892368
453.29956008,0.00978474
453.30476008,-0.15655577
453.30996008,0.01956947
453.31516008,0.00978474
453.32036008,-0.06849315
453.32556008,-0.06849315
453.33076008,0.01956947
453.33596008,-0.04892368
453.34116008,0.00978474
453.34636008,-0.07827789
453.35156008,-0.08806262
453.35676008,-0.00978474
453.36196008,-0.03913894
453.36716008,-0.01956947
453.37236007,-0.06849315
453.37756007,-0.02935421
453.38276007,0.03913894
453.38796007,-0.01956947
453.39316007,-0.07827789
453.39836007,-0.16634050
453.40356007,0.00000000
453.40876007,-0.08806262
453.41396007,-0.10763209
453.41916007,-0.03913894
453.42436007,-0.11741682
453.42956007,0.02935421
453.43476007,-0.02935421
453.43996007,-0.00978474
453.44516007,-0.02935421
453.45036007,-0.00978474
453.45556007,-0.06849315
453.46076007,-0.09784736
453.46596007,0.02935421
453.47116007,-0.03913894
453.47636007,-0.06849315
453.48156006,0.00000000
453.48676006,0.00978474
453.49196006,-0.10763209
453.49716006,-0.05870841
453.50236006,-0.01956947
453.50756006,0.02935421
453.51276006,-0.01956947
453.51796006,-0.08806262
453.52316006,0.02935421
453.52836006,-0.11741682
453.53356006,-0.07827789
453.53876006,-0.00978474
453.54396006,-0.08806262
453.54916006,-0.05870841
453.55436006,0.02935421
453.55956006,0.03913894
453.56476006,-0.09784736
453.56996006,-0.03913894
453.57516006,-0.02935421
453.58036006,-0.04892368
453.58556006,-0.07827789
453.59076006,-0.05870841
453.59596005,-0.12720156
453.60116005,-0.02935421
453.60636005,-0.07827789
453.61156005,0.01956947
453.61676005,-0.13698630
453.62196005,-0.05870841
453.62716005,-0.01956947
453.63236005,-0.00978474
453.63756005,-0.05870841
453.64276005,0.04892368
453.64796005,-0.04892368
453.65316005,-0.05870841
453.65836005,-0.01956947
453.66356005,-0.03913894
453.66876005,-0.05870841
453.67396005,0.02935421
453.67916005,0.05870841
453.68436005,-0.03913894
453.68956005,-0.06849315
453.69476005,-0.03913894
453.69996005,0.03913894
453.70516005,-0.00978474
453.71036004,-0.03913894
453.71556004,-0.10763209
453.72076004,-0.06849315
453.72596004,0.00000000
453.73116004,-0.04892368
453.73636004,-0.03913894
453.74156004,-0.11741682
453.74676004,-0.04892368
453.75196004,-0.08806262
453.75716004,-0.03913894
453.76236004,-0.02935421
453.76756004,-0.05870841
453.77276004,-0.01956947
453.77796004,-0.06849315
453.78316004,-0.10763209
453.78836004,0.04892368
453.79356004,0.08806262
453.79876004,-0.01956947
453.80396004,-0.05870841
453.80916004,-0.03913894
453.81436004,-0.08806262
453.81956004,-0.06849315
453.82476003,0.00000000
453.82996003,0.03913894
453.83516003,-0.01956947
453.84036003,0.01956947
453.84556003,-0.05870841
453.85076003,-0.07827789
453.85596003,-0.01956947
453.86116003,-0.06849315
453.86636003,-0.11741682
453.87156003,0.01956947
453.87676003,-0.07827789
453.88196003,0.12720156
453.88716003,-0.13698630
453.89236003,-0.04892368
453.89756003,-0.00978474
453.90276003,-0.03913894
453.90796003,-0.00978474
453.91316003,-0.07827789
453.91836003,0.00978474
453.92356003,-0.08806262
453.92876003,0.00000000
453.93396003,0.02935421
453.93916002,-0.11741682
453.94436002,-0.04892368
453.94956002,0.04892368
453.95476002,-0.02935421
453.95996002,0.01956947
453.96516002,-0.11741682
453.97036002,0.00000000
453.97556002,-0.08806262
453.98076002,-0.04892368
453.98596002,-0.09784736
453.99116002,0.03913894
453.99636002,-0.12720156
454.00156002,0.05870841
454.00676002,-0.02935421
454.01196002,0.00000000
454.01716002,0.00978474
454.02236002,0.00000000
454.02756002,0.01956947
454.03276002,0.00978474
454.03796002,0.00978474
454.04316002,-0.01956947
454.04836002,-0.11741682
454.05356001,0.02935421
454.05876001,-0.03913894
454.06396001,-0.01956947
454.06916001,-0.05870841
454.07436001,-0.11741682
454.07956001,-0.15655577
454.08476001,-0.01956947
454.08996001,-0.01956947
454.09516001,-0.10763209
454.10036001,0.05870841
454.10556001,-0.07827789
454.11076001,-0.02935421
454.11596001,-0.04892368
454.12116001,-0.06849315
454.12636001,-0.11741682
454.13156001,-0.06849315
454.13676001,-0.08806262
454.14196001,-0.00978474
454.14716001,-0.03913894
454.15236001,-0.07827789
454.15756001,0.04892368
454.16276000,0.00000000
454.16796000,-0.03913894
454.17316000,0.01956947
454.17836000,-0.01956947
454.18356000,0.01956947
454.18876000,0.00000000
454.19396000,0.01956947
454.19916000,-0.02935421
454.20436000,0.00000000
454.20956000,-0.08806262
454.21476000,-0.12720156
454.21996000,0.00978474
454.22516000,-0.11741682
454.23036000,-0.04892368
454.23556000,0.03913894
454.24076000,0.00000000
454.24596000,-0.04892368
454.25116000,-0.02935421
454.25636000,-0.01956947
454.26156000,-0.01956947
454.26676000,-0.04892368
454.27196000,-0.01956947
454.27715999,-0.01956947
454.28235999,-0.04892368
454.28755999,-0.03913894
454.29275999,-0.02935421
454.29795999,0.03913894
454.30315999,0.04892368
454.30835999,0.00978474
454.31355999,-0.06849315
454.31875999,-0.06849315
454.32395999,0.00978474
454.32915999,-0.01956947
454.33435999,-0.09784736
454.33955999,-0.05870841
454.34475999,-0.12720156
454.34995999,-0.00978474
454.35515999,-0.18590997
454.36035999,0.01956947
454.36555999,-0.06849315
454.37075999,-0.05870841
454.37595999,-0.07827789
454.38115999,0.00000000
454.38635999,-0.07827789
454.39155998,-0.10763209
454.39675998,-0.08806262
454.40195998,-0.06849315
454.40715998,-0.08806262
454.41235998,-0.05870841
454.41755998,-0.08806262
454.42275998,-0.07827789
454.42795998,-0.03913894
454.43315998,-0.12720156
454.43835998,-0.09784736
454.44355998,-0.05870841
454.44875998,-0.00978474
454.45395998,-0.03913894
454.45915998,-0.04892368
454.46435998,0.05870841
454.46955998,0.01956947
454.47475998,-0.07827789
454.47995998,-0.05870841
454.48515998,-0.04892368
454.49035998,0.00000000
454.49555998,-0.04892368
454.50075998,-0.03913894
454.50595997,-0.05870841
454.51115997,0.01956947
454.51635997,0.04892368
454.52155997,-0.02935421
454.52675997,-0.01956947
454.53195997,-0.04892368
454.53715997,-0.23483364
454.54235997,0.03913894
454.54755997,-0.05870841
454.55275997,0.00000000
454.55795997,-0.05870841
454.56315997,-0.00978474
454.56835997,0.02935421
454.57355997,-0.08806262
454.57875997,-0.07827789
454.58395997,-0.01956947
454.58915997,-0.07827789
454.59435997,0.02935421
454.59955997,-0.09784736
454.60475997,-0.11741682
454.60995997,0.02935421
454.61515997,-0.02935421
454.62035996,0.00978474
454.62555996,0.09784736
454.63075996,-0.07827789
454.63595996,-0.14677103
454.64115996,0.01956947
454.64635996,-0.04892368
454.65155996,0.04892368
454.65675996,-0.00978474
454.66195996,-0.08806262
454.66715996,-0.05870841
454.67235996,-0.01956947
454.67755996,-0.05870841
454.68275996,-0.02935421
454.68795996,-0.11741682
454.69315996,0.04892368
454.69835996,-0.07827789
454.70355996,0.00978474
454.70875996,-0.04892368
454.71395996,-0.04892368
454.71915996,-0.07827789
454.72435996,0.01956947
454.72955996,-0.03913894
454.73475995,-0.00978474
454.73995995,-0.11741682
454.74515995,-0.13698630
454.75035995,0.01956947
454.75555995,-0.00978474
454.76075995,0.00978474
454.76595995,0.00000000
454.77115995,0.00000000
454.77635995,-0.09784736
454.78155995,0.05870841
454.78675995,-0.03913894
454.79195995,-0.12720156
454.79715995,-0.06849315
454.80235995,-0.02935421
454.80755995,-0.07827789
454.81275995,-0.06849315
454.81795995,0.02935421
454.82315995,-0.02935421
454.82835995,-0.11741682
454.83355995,-0.10763209
454.83875995,-0.12720156
454.84395994,-0.04892368
454.84915994,0.05870841
454.85435994,0.00978474
454.85955994,0.00978474
454.86475994,-0.12720156
454.86995994,0.00000000
454.87515994,-0.00978474
454.88035994,0.01956947
454.88555994,-0.07827789
454.89075994,-0.06849315
454.89595994,-0.11741682
454.90115994,0.00978474
454.90635994,-0.05870841
454.91155994,-0.02935421
454.91675994,-0.00978474
454.92195994,-0.03913894
454.92715994,-0.17612524
454.93235994,-0.07827789
454.93755994,-0.12720156
454.94275994,-0.04892368
454.94795994,-0.04892368
454.95315994,-0.00978474
454.95835993,-0.12720156
454.96355993,0.01956947
454.96875993,-0.00978474
454.97395993,-0.03913894
454.97915993,0.03913894
454.98435993,0.00000000
454.98955993,-0.00978474
454.99475993,-0.02935421
454.99995993,-0.03913894
455.00515993,-0.16634050
455.01035993,-0.05870841
455.01555993,-0.02935421
455.02075993,0.00978474
455.02595993,-0.02935421
455.03115993,0.01956947
455.03635993,-0.07827789
455.04155993,-0.11741682
455.04675993,-0.02935421
455.05195993,0.05870841
455.05715993,-0.04892368
455.06235993,-0.03913894
455.06755993,-0.09784736
455.07275992,0.01956947
455.07795992,-0.04892368
455.08315992,0.06849315
455.08835992,-0.08806262
455.09355992,-0.06849315
455.09875992,-0.03913894
455.10395992,0.02935421
455.10915992,0.01956947
455.11435992,-0.09784736
455.11955992,-0.00978474
455.12475992,-0.14677103
455.12995992,0.01956947
455.13515992,-0.03913894
455.14035992,-0.04892368
455.14555992,0.01956947
455.15075992,-0.01956947
455.15595992,-0.10763209
455.16115992,-0.06849315
455.16635992,-0.01956947
455.17155992,0.06849315
455.17675992,-0.00978474
455.18195992,-0.06849315
455.18715991,-0.08806262
455.19235991,-0.10763209
455.19755991,-0.09784736
455.20275991,0.07827789
455.20795991,-0.08806262
455.21315991,-0.02935421
455.21835991,-0.07827789
455.22355991,0.08806262
455.22875991,-0.02935421
455.23395991,-0.05870841
455.23915991,-0.13698630
455.24435991,-0.04892368
455.24955991,-0.03913894
455.25475991,0.07827789
455.25995991,-0.00978474
455.26515991,-0.16634050
455.27035991,-0.05870841
455.27555991,-0.05870841
455.28075991,0.07827789
455.28595991,-0.10763209
455.29115991,-0.00978474
455.29635991,0.02935421
455.30155990,-0.02935421
455.30675990,-0.00978474
455.31195990,-0.05870841
455.31715990,-0.00978474
455.32235990,0.02935421
455.32755990,-0.11741682
455.33275990,-0.05870841
455.33795990,0.00000000
455.34315990,-0.12720156
455.34835990,-0.12720156
455.35355990,-0.05870841
455.35875990,-0.06849315
455.36395990,-0.00978474
455.36915990,0.00978474
455.37435990,-0.02935421
455.37955990,-0.00978474
455.38475990,-0.01956947
455.38995990,0.01956947
455.39515990,-0.10763209
455.40035990,-0.11741682
455.40555990,-0.12720156
455.41075990,-0.03913894
455.41595989,-0.04892368
455.42115989,0.04892368
455.42635989,-0.05870841
455.43155989,-0.05870841
455.43675989,-0.06849315
455.44195989,-0.00978474
455.44715989,0.01956947
455.45235989,-0.00978474
455.45755989,-0.01956947
455.46275989,-0.05870841
455.46795989,-0.01956947
455.47315989,-0.11741682
455.47835989,-0.02935421
455.48355989,-0.12720156
455.48875989,0.00000000
455.49395989,-0.04892368
455.49915989,0.02935421
455.50435989,-0.12720156
455.50955989,-0.18590997
455.51475989,-0.10763209
455.51995989,-0.10763209
455.52515989,0.02935421
455.53035988,-0.01956947
455.53555988,-0.04892368
455.54075988,0.13698630
455.54595988,0.00000000
455.55115988,-0.02935421
455.55635988,-0.07827789
455.56155988,0.06849315
455.56675988,-0.09784736
455.57195988,0.02935421
455.57715988,-0.01956947
455.58235988,-0.02935421
455.58755988,-0.07827789
455.59275988,-0.01956947
455.59795988,-0.04892368
455.60315988,0.00000000
455.60835988,-0.07827789
455.61355988,0.03913894
455.61875988,-0.01956947
455.62395988,-0.11741682
455.62915988,-0.01956947
455.63435988,0.04892368
455.63955987,-0.00978474
455.64475987,-0.05870841
455.64995987,0.07827789
455.65515987,-0.13698630
455.66035987,-0.02935421
455.66555987,-0.07827789
455.67075987,-0.00978474
455.67595987,-0.09784736
455.68115987,-0.04892368
455.68635987,-0.03913894
455.69155987,0.00000000
455.69675987,0.04892368
455.70195987,-0.05870841
455.70715987,-0.14677103
455.71235987,0.03913894
455.71755987,0.05870841
455.72275987,0.06849315
455.72795987,-0.04892368
455.73315987,-0.07827789
455.73835987,-0.02935421
455.74355987,0.00978474
455.74875987,-0.03913894
455.75395986,-0.00978474
455.75915986,0.02935421
455.76435986,-0.10763209
455.76955986,-0.02935421
455.77475986,-0.01956947
455.77995986,-0.02935421
455.78515986,-0.05870841
455.79035986,0.00000000
455.79555986,-0.00978474
455.80075986,-0.02935421
455.80595986,-0.04892368
455.81115986,-0.02935421
455.81635986,-0.06849315
455.82155986,-0.04892368
455.82675986,-0.08806262
455.83195986,-0.09784736
455.83715986,-0.04892368
455.84235986,-0.02935421
455.84755986,-0.03913894
455.85275986,-0.05870841
455.85795986,-0.04892368
455.86315986,-0.04892368
455.86835985,-0.05870841
455.87355985,-0.03913894
455.87875985,-0.02935421
455.88395985,-0.11741682
455.88915985,-0.08806262
455.89435985,0.00978474
455.89955985,-0.02935421
455.90475985,-0.05870841
455.90995985,-0.04892368
455.91515985,-0.06849315
455.92035985,-0.03913894
455.92555985,-0.06849315
